salesdate,productid,region,freeship,discount,itemssold
10/22/2024,251,a,1,4.12,163
10/22/2024,125,c,1,9.501,203
10/22/2024,272,d,1,4.528,115
10/22/2024,236,b,0,4.296,51
10/22/2024,253,c,1,7.527,1
10/22/2024,168,d,0,1.562,194
10/22/2024,275,e,1,5.06,208
10/22/2024,88,d,1,7.501,110
10/22/2024,181,d,1,7.852,142
10/22/2024,80,d,1,8.48,68
10/22/2024,229,a,1,5.551,32
10/22/2024,181,c,1,0.246,46
10/22/2024,255,e,1,2.411,52
10/22/2024,76,e,1,4.559,207
10/22/2024,91,c,1,2.611,201
10/22/2024,78,b,1,6.546,153
10/22/2024,51,b,0,7.707,69
10/22/2024,162,b,1,1.943,116
10/22/2024,137,b,0,2.96,29
10/22/2024,38,c,0,5.989,110
10/22/2024,261,a,1,7.409,181
10/22/2024,68,c,0,0.391,68
10/22/2024,113,d,1,0.437,204
10/22/2024,259,a,1,0.59,100
10/22/2024,288,c,0,6.265,168
10/22/2024,213,c,0,4.402,27
10/22/2024,165,b,1,5.937,117
10/22/2024,123,c,0,0.629,152
10/22/2024,53,b,1,7.479,19
10/22/2024,176,e,0,0.135,166
10/22/2024,186,c,0,5.106,145
10/22/2024,143,c,1,2.021,212
10/22/2024,91,d,0,6.428,206
10/22/2024,34,c,1,8.969,207
10/22/2024,133,b,0,6.298,68
10/22/2024,231,b,1,1.518,169
10/22/2024,24,e,0,4.672,75
10/22/2024,225,a,0,1.344,45
10/22/2024,294,c,1,0.698,69
10/22/2024,236,b,0,3.191,93
10/22/2024,277,a,1,3.925,135
10/22/2024,113,b,0,0.294,136
10/22/2024,283,d,1,3.457,127
10/22/2024,143,c,0,2.293,65
10/22/2024,192,b,1,0.088,45
10/22/2024,98,b,1,6.157,112
10/22/2024,149,d,0,8.406,179
10/22/2024,253,a,1,7.319,67
10/22/2024,93,e,1,6.685,210
10/22/2024,144,e,1,8.725,190
10/22/2024,216,a,1,6.858,72
10/22/2024,272,e,1,3.646,129
10/22/2024,206,b,1,7.512,76
10/22/2024,32,c,0,5.082,5
10/22/2024,284,d,0,5.205,221
10/22/2024,166,c,0,8.237,163
10/22/2024,55,d,1,0.175,176
10/22/2024,133,c,0,0.681,84
10/22/2024,27,b,1,3.534,151
10/22/2024,74,d,0,0.893,205
10/22/2024,183,e,1,4.87,161
10/22/2024,147,b,0,1.063,104
10/22/2024,239,b,0,7.215,100
10/22/2024,41,a,0,7.205,159
10/22/2024,186,e,0,7.131,171
10/22/2024,260,b,0,2.137,73
10/22/2024,288,a,0,6.306,215
10/22/2024,56,e,0,3.737,160
10/22/2024,53,a,1,0.992,90
10/22/2024,279,e,0,9.653,77
10/22/2024,175,b,0,9.474,119
10/22/2024,158,c,1,8.287,194
10/22/2024,76,c,0,7.939,218
10/22/2024,136,b,0,7.419,29
10/22/2024,78,a,0,5.218,219
10/22/2024,141,b,1,9.649,31
10/22/2024,83,a,1,5.237,199
10/22/2024,193,d,1,4.184,85
10/22/2024,102,d,1,8.626,170
10/22/2024,216,e,1,9.387,18
10/22/2024,95,d,0,8.572,101
10/22/2024,64,d,0,8.029,107
10/22/2024,74,a,0,5.463,194
10/22/2024,204,a,1,4.074,57
10/22/2024,52,a,0,2.971,97
10/22/2024,226,a,0,5.201,28
10/22/2024,295,e,0,4.057,3
10/22/2024,69,d,1,0.955,106
10/22/2024,173,c,0,6.23,12
10/22/2024,177,d,1,4.652,78
10/22/2024,240,c,0,6.358,4
10/22/2024,121,b,1,0.097,44
10/22/2024,170,a,1,7.473,98
10/22/2024,243,c,1,7.773,7
10/22/2024,237,a,1,8.06,201
10/22/2024,75,a,0,8.088,167
10/22/2024,124,d,1,2.724,118
10/22/2024,245,b,0,1.52,10
10/22/2024,221,d,1,5.917,185
10/22/2024,145,c,0,2.552,121
10/22/2024,247,d,0,4.154,5
10/22/2024,230,b,0,1.405,185
10/22/2024,45,b,1,2.453,98
10/22/2024,87,e,0,4.277,140
10/22/2024,280,a,1,7.843,80
10/22/2024,135,d,0,9.972,84
10/22/2024,275,b,1,5.41,72
10/22/2024,291,e,1,2.754,26
10/22/2024,182,b,0,7.685,144
10/22/2024,84,b,1,1.289,9
10/22/2024,100,b,1,3.982,171
10/22/2024,97,e,1,4.056,202
10/22/2024,172,a,1,2.572,10
10/22/2024,28,e,0,2.194,88
10/22/2024,166,a,0,1.67,105
10/22/2024,222,b,0,0.85,95
10/22/2024,183,a,1,9.381,221
10/22/2024,247,e,1,5.692,220
10/22/2024,168,e,0,6.459,145
10/22/2024,22,e,0,2.893,2
10/22/2024,186,b,0,9.857,115
10/22/2024,230,d,0,3.589,97
10/22/2024,39,d,0,3.709,17
10/22/2024,255,d,1,0.504,78
10/22/2024,186,c,1,7.274,110
10/22/2024,247,c,0,7.508,175
10/22/2024,161,a,1,1.973,183
10/22/2024,133,b,1,9.12,83
10/22/2024,121,e,0,9.608,41
10/22/2024,244,d,0,6.495,40
10/22/2024,143,e,0,5.487,142
10/22/2024,42,c,0,3.358,72
10/22/2024,297,b,0,1.776,169
10/22/2024,132,a,0,9.314,127
10/22/2024,73,d,0,9.962,137
10/22/2024,53,e,1,6.588,70
10/22/2024,132,e,0,2.061,98
10/22/2024,262,e,0,2.692,47
10/22/2024,266,d,1,8.323,149
10/22/2024,195,a,1,6.205,67
10/22/2024,46,a,1,7.214,221
10/22/2024,143,a,0,6.045,134
10/22/2024,152,a,0,5.588,23
10/22/2024,237,a,1,8.051,212
10/22/2024,133,a,0,2.057,216
10/22/2024,120,a,0,1.552,93
10/22/2024,140,b,0,7.829,87
10/22/2024,240,a,1,7.024,186
10/22/2024,188,a,0,0.294,212
10/22/2024,227,d,0,8.497,123
10/22/2024,268,c,0,2.332,42
10/22/2024,78,c,1,3.681,147
10/22/2024,176,b,0,1.716,69
10/22/2024,55,d,1,9.788,178
10/22/2024,93,b,0,2.44,140
10/22/2024,95,c,0,1.795,183
10/22/2024,178,e,1,6.129,176
10/22/2024,285,e,0,6.169,85
10/22/2024,23,e,1,8.886,9
10/22/2024,69,e,1,6.057,180
10/22/2024,57,d,1,4.485,119
10/22/2024,51,a,0,9.323,198
10/22/2024,233,d,0,3.133,179
10/22/2024,131,e,0,5.131,187
10/22/2024,63,b,0,7.121,104
10/22/2024,118,c,1,7.234,156
10/22/2024,62,a,1,5.726,118
10/22/2024,213,c,0,3.17,26
10/22/2024,131,c,0,6.394,129
10/22/2024,149,b,1,7.461,60
10/22/2024,249,c,1,9.892,72
10/22/2024,100,a,1,8.12,72
10/22/2024,294,e,1,4.315,104
10/22/2024,280,d,0,3.552,43
10/23/2024,292,d,1,4.651,82
10/23/2024,114,e,0,1.07,108
10/23/2024,113,d,1,4.19,194
10/23/2024,184,c,1,1.646,122
10/23/2024,256,e,1,5.8,63
10/23/2024,258,e,1,4.963,190
10/23/2024,259,a,1,6.176,117
10/23/2024,289,c,1,2.649,22
10/23/2024,28,d,0,9.714,174
10/23/2024,162,b,0,6.895,27
10/23/2024,178,b,0,1.502,85
10/23/2024,249,b,1,2.799,110
10/23/2024,91,d,1,3.409,21
10/23/2024,30,b,1,6.182,156
10/23/2024,262,b,1,2.102,72
10/23/2024,239,c,1,6.932,31
10/23/2024,273,b,1,9.439,43
10/23/2024,284,d,1,5.087,199
10/23/2024,171,d,0,9.829,164
10/23/2024,46,e,0,4.297,8
10/23/2024,41,b,1,9.409,209
10/23/2024,44,b,0,1.987,10
10/23/2024,110,a,0,2.573,178
10/23/2024,113,c,0,5.248,74
10/23/2024,183,c,0,9.334,114
10/23/2024,213,a,0,2.093,95
10/23/2024,130,b,1,4.244,25
10/23/2024,106,b,0,4.685,184
10/23/2024,262,b,1,5.085,132
10/23/2024,88,c,1,1.309,191
10/23/2024,212,e,1,6.004,200
10/23/2024,202,d,1,1.506,194
10/23/2024,220,a,0,9.349,44
10/23/2024,119,c,0,3.929,11
10/23/2024,110,c,1,4.576,48
10/23/2024,127,e,1,9.605,206
10/23/2024,156,b,0,7.755,62
10/23/2024,159,a,0,8.013,212
10/23/2024,142,b,0,4.268,153
10/23/2024,22,b,0,0.37,204
10/23/2024,228,d,0,6.283,183
10/23/2024,53,c,1,3.159,21
10/23/2024,189,b,1,5.234,79
10/23/2024,214,b,0,1.684,144
10/23/2024,204,d,1,8.863,158
10/23/2024,244,a,0,9.923,68
10/23/2024,100,d,0,7.974,36
10/23/2024,266,d,1,0.397,204
10/23/2024,137,e,0,7.723,94
10/23/2024,24,c,1,1.346,101
10/23/2024,125,c,0,1.407,19
10/23/2024,128,d,1,2.616,94
10/23/2024,229,e,0,3.686,205
10/23/2024,142,c,1,7.026,9
10/23/2024,208,c,1,0.14,151
10/23/2024,48,b,0,0.727,90
10/23/2024,284,a,1,9.314,42
10/23/2024,193,c,1,9.371,193
10/23/2024,248,d,0,9.394,12
10/23/2024,299,e,1,0.268,215
10/23/2024,25,c,1,6.973,45
10/23/2024,29,a,1,4.268,81
10/23/2024,23,c,0,2.508,152
10/23/2024,248,c,0,3.558,42
10/23/2024,298,d,0,4.602,127
10/23/2024,225,b,0,3.023,221
10/23/2024,227,b,0,2.456,184
10/23/2024,33,a,1,6.247,118
10/23/2024,258,d,1,6.0,6
10/23/2024,213,e,0,8.109,138
10/23/2024,231,b,1,9.438,23
10/23/2024,231,d,1,3.092,64
10/23/2024,155,c,1,2.57,2
10/23/2024,198,a,0,8.269,35
10/23/2024,240,e,1,9.91,93
10/23/2024,45,e,0,0.319,186
10/23/2024,117,d,1,9.373,15
10/23/2024,94,c,0,1.837,132
10/23/2024,22,a,1,2.213,29
10/23/2024,99,a,0,4.616,27
10/23/2024,138,b,1,9.271,212
10/23/2024,108,d,1,2.287,200
10/23/2024,161,c,1,3.852,58
10/23/2024,262,e,1,1.207,113
10/23/2024,249,b,0,6.676,13
10/23/2024,104,e,1,0.402,135
10/23/2024,121,d,0,8.38,150
10/23/2024,182,c,1,2.619,71
10/23/2024,281,a,1,4.492,199
10/23/2024,217,c,1,1.233,101
10/23/2024,238,c,0,4.169,198
10/23/2024,204,b,1,7.985,62
10/23/2024,37,a,1,2.395,27
10/23/2024,299,c,0,2.059,199
10/23/2024,55,b,1,9.158,9
10/23/2024,145,c,1,4.379,211
10/23/2024,221,a,1,5.543,137
10/23/2024,155,a,0,8.846,196
10/23/2024,165,a,1,7.333,121
10/23/2024,56,d,0,1.552,38
10/23/2024,193,a,1,3.657,158
10/23/2024,57,a,0,9.673,88
10/23/2024,59,e,1,5.258,139
10/23/2024,169,a,0,6.094,182
10/23/2024,203,e,0,2.132,65
10/23/2024,179,c,1,6.536,196
10/23/2024,297,d,1,8.936,70
10/23/2024,271,e,0,4.305,95
10/23/2024,267,a,0,7.749,97
10/23/2024,248,c,0,0.965,8
10/23/2024,124,b,1,1.468,106
10/23/2024,99,e,1,8.985,93
10/23/2024,95,a,1,5.631,12
10/23/2024,211,d,0,6.275,17
10/23/2024,36,a,0,5.679,109
10/23/2024,103,c,1,9.062,18
10/23/2024,153,b,1,0.318,95
10/23/2024,172,b,0,5.523,112
10/23/2024,189,d,0,4.768,96
10/23/2024,101,d,0,9.138,136
10/23/2024,66,a,0,3.358,139
10/23/2024,67,b,0,6.621,186
10/23/2024,80,b,0,9.518,29
10/23/2024,85,e,0,0.42,84
10/23/2024,198,d,1,2.034,157
10/23/2024,99,c,0,9.512,146
10/23/2024,33,a,1,3.988,197
10/25/2024,198,d,1,1.974,87
10/25/2024,22,e,1,4.584,35
10/25/2024,273,a,0,0.51,160
10/25/2024,199,a,1,2.231,183
10/25/2024,292,a,1,5.788,26
10/25/2024,238,e,1,7.389,203
10/25/2024,106,a,0,2.989,83
10/25/2024,104,a,1,3.532,180
10/25/2024,84,a,0,3.381,198
10/25/2024,240,c,1,5.694,93
10/25/2024,191,c,1,8.028,122
10/25/2024,210,b,1,8.919,127
10/25/2024,92,b,1,9.567,12
10/25/2024,148,a,0,2.655,97
10/25/2024,70,a,0,6.763,106
10/25/2024,279,d,1,6.186,82
10/25/2024,285,d,1,9.405,188
10/25/2024,46,d,0,3.501,133
10/25/2024,55,a,1,7.603,83
10/25/2024,173,d,1,8.58,126
10/25/2024,170,e,0,9.514,219
10/25/2024,58,b,0,8.163,208
10/25/2024,282,d,1,5.146,179
10/25/2024,162,e,1,7.807,176
10/25/2024,201,e,0,0.935,21
10/25/2024,31,a,0,5.134,139
10/25/2024,55,e,1,0.148,193
10/25/2024,66,b,0,6.551,191
10/25/2024,126,b,0,7.381,198
10/25/2024,214,d,0,8.571,173
10/25/2024,176,e,0,0.073,197
10/25/2024,39,e,1,7.614,164
10/25/2024,110,b,0,2.664,165
10/25/2024,46,c,0,9.894,2
10/25/2024,268,d,0,0.801,74
10/25/2024,249,b,0,8.541,29
10/25/2024,49,b,1,9.019,13
10/25/2024,160,c,0,5.785,73
10/25/2024,122,d,1,5.466,45
10/25/2024,224,d,0,9.849,73
10/25/2024,143,b,1,8.023,159
10/25/2024,231,c,1,5.146,150
10/25/2024,118,d,1,1.374,50
10/25/2024,165,e,0,6.373,77
10/25/2024,94,e,1,6.059,197
10/25/2024,288,e,1,4.475,212
10/25/2024,189,a,1,3.063,24
10/25/2024,254,a,1,1.78,52
10/25/2024,241,a,0,9.634,159
10/25/2024,144,d,0,1.796,177
10/25/2024,211,e,0,1.303,140
10/25/2024,227,d,0,0.051,50
10/25/2024,99,a,1,2.429,172
10/25/2024,67,e,1,3.35,41
10/25/2024,35,c,0,0.415,13
10/25/2024,159,a,1,0.682,62
10/25/2024,242,d,1,4.457,183
10/25/2024,128,b,0,3.138,13
10/25/2024,48,d,1,9.852,215
10/25/2024,155,c,1,5.69,20
10/25/2024,212,e,0,6.589,161
10/25/2024,82,a,0,5.184,60
10/25/2024,282,e,1,3.868,73
10/25/2024,56,c,1,4.83,17
10/25/2024,212,b,1,5.284,215
10/25/2024,36,d,1,1.23,37
10/25/2024,112,d,1,1.161,109
10/25/2024,121,a,1,7.991,79
10/25/2024,202,e,1,4.62,141
10/25/2024,286,d,1,8.481,151
10/25/2024,109,e,0,0.974,107
10/25/2024,207,d,0,5.443,110
10/25/2024,227,a,0,4.015,172
10/25/2024,66,b,1,0.138,130
10/25/2024,266,c,1,3.115,84
10/25/2024,274,c,1,4.859,139
10/25/2024,284,a,0,6.48,216
10/25/2024,216,b,0,7.904,92
10/25/2024,31,b,1,4.269,191
10/25/2024,170,a,0,9.647,60
10/25/2024,121,c,1,6.291,179
10/25/2024,117,a,1,6.719,15
10/25/2024,249,c,0,0.199,120
10/25/2024,24,d,1,3.824,157
10/25/2024,68,d,0,6.025,136
10/25/2024,118,b,0,5.511,54
10/25/2024,99,d,0,1.97,161
10/25/2024,45,d,0,2.324,56
10/25/2024,84,a,0,6.44,155
10/25/2024,52,e,0,0.601,94
10/25/2024,273,a,0,6.288,79
10/25/2024,258,d,1,0.459,67
10/25/2024,180,b,1,2.3,60
10/25/2024,206,a,1,7.848,65
10/25/2024,297,e,1,0.411,24
10/25/2024,224,d,1,2.071,218
10/25/2024,251,b,1,9.14,182
10/25/2024,229,c,1,2.18,9
10/25/2024,196,a,1,0.963,197
10/25/2024,288,d,0,9.821,83
10/25/2024,218,d,0,1.267,103
10/25/2024,171,c,0,5.967,155
10/25/2024,279,d,0,5.982,91
10/25/2024,101,e,0,6.792,116
10/25/2024,127,c,1,1.228,73
10/25/2024,256,d,1,7.216,129
10/25/2024,190,b,1,4.044,22
10/25/2024,195,c,0,8.184,30
10/25/2024,180,c,1,4.923,27
10/25/2024,93,d,1,9.432,13
10/25/2024,284,a,0,9.802,77
10/25/2024,133,a,0,8.367,43
10/25/2024,172,a,0,2.012,189
10/25/2024,84,e,1,3.185,173
10/25/2024,25,c,1,8.63,132
10/25/2024,118,e,1,4.41,190
10/25/2024,114,a,0,2.795,92
10/25/2024,198,b,1,1.083,40
10/25/2024,118,a,0,5.457,190
10/25/2024,151,a,1,8.167,96
10/25/2024,194,e,0,6.668,130
10/25/2024,156,c,0,5.145,79
10/25/2024,118,d,0,7.567,11
10/25/2024,201,d,0,8.416,57
10/25/2024,149,c,0,4.999,162
10/25/2024,184,a,0,1.121,163
10/25/2024,196,a,0,2.717,216
10/25/2024,77,b,0,5.432,198
10/25/2024,160,a,0,5.782,64
10/25/2024,155,d,0,4.271,52
10/25/2024,236,d,0,1.128,201
10/25/2024,176,e,0,5.697,33
10/25/2024,190,a,0,1.054,16
10/25/2024,122,e,0,5.686,15
10/25/2024,121,b,1,4.312,92
10/25/2024,123,e,0,1.249,108
10/25/2024,120,a,1,2.952,186
10/25/2024,69,a,1,6.781,184
10/25/2024,75,c,1,1.466,41
10/25/2024,33,e,0,1.224,91
10/25/2024,84,d,1,0.132,7
10/25/2024,96,a,0,5.991,27
10/25/2024,74,b,0,8.423,133
10/25/2024,222,a,1,4.058,68
10/25/2024,47,e,0,3.0,139
10/25/2024,85,d,1,4.447,4
10/25/2024,75,c,0,8.971,145
10/25/2024,282,e,1,5.995,101
10/25/2024,129,b,0,1.548,81
10/25/2024,163,d,1,1.123,176
10/25/2024,211,d,0,6.136,155
10/25/2024,180,c,0,9.454,140
10/25/2024,235,c,1,7.541,28
10/25/2024,62,c,1,3.205,87
10/25/2024,193,a,1,0.159,147
10/25/2024,53,b,1,4.062,158
10/25/2024,75,a,1,6.265,216
10/25/2024,233,e,0,7.292,187
10/25/2024,209,a,1,9.109,79
10/25/2024,195,b,1,5.648,140
10/25/2024,257,e,0,3.482,5
10/25/2024,191,b,0,6.644,44
10/25/2024,80,d,0,1.333,127
10/25/2024,242,e,1,3.162,217
10/25/2024,74,c,0,2.917,173
10/25/2024,124,c,0,4.822,87
10/25/2024,202,d,0,0.229,3
10/25/2024,71,b,0,9.648,68
10/25/2024,125,c,0,5.643,202
10/25/2024,96,d,0,1.178,165
10/25/2024,91,c,1,2.15,48
10/25/2024,123,a,0,8.292,37
10/25/2024,61,d,1,9.566,194
10/25/2024,237,b,1,8.795,98
10/25/2024,145,c,0,0.846,133
10/25/2024,131,a,1,3.099,191
10/25/2024,240,c,1,3.146,25
10/25/2024,275,c,1,0.541,198
10/25/2024,113,d,0,5.134,169
10/25/2024,30,b,1,8.097,67
10/25/2024,192,b,1,2.929,28
10/25/2024,231,e,1,5.348,75
10/25/2024,121,b,0,8.55,110
10/25/2024,96,a,0,1.919,168
10/25/2024,282,a,0,4.405,221
10/25/2024,83,b,1,6.174,34
10/25/2024,265,a,0,3.513,88
10/25/2024,88,e,0,6.369,8
10/25/2024,27,c,1,6.133,68
10/25/2024,70,e,1,6.304,43
10/25/2024,153,b,1,5.406,135
10/25/2024,65,b,0,2.355,13
10/25/2024,280,a,1,2.798,17
10/25/2024,161,a,0,0.843,19
10/25/2024,165,c,0,0.877,212
10/25/2024,93,e,1,0.35,45
10/25/2024,222,b,1,0.394,2
10/25/2024,237,c,1,6.932,15
10/25/2024,260,d,1,3.514,184
10/25/2024,146,a,1,3.197,136
10/25/2024,133,d,0,1.293,186
10/25/2024,203,c,1,9.594,216
10/25/2024,122,c,1,9.111,161
10/25/2024,185,d,1,1.843,157
10/26/2024,274,b,0,5.583,169
10/26/2024,299,a,0,3.078,98
10/26/2024,257,d,0,3.064,184
10/26/2024,142,c,1,1.908,24
10/26/2024,152,d,0,0.426,27
10/26/2024,82,c,1,7.013,54
10/26/2024,146,e,0,8.255,194
10/26/2024,288,e,0,4.891,115
10/26/2024,89,b,0,1.266,184
10/26/2024,70,a,0,5.473,214
10/26/2024,250,a,1,8.897,102
10/26/2024,180,b,0,1.116,127
10/26/2024,39,e,0,6.911,82
10/26/2024,111,e,1,6.026,209
10/26/2024,169,a,0,2.789,105
10/26/2024,185,e,1,0.602,178
10/26/2024,263,c,0,1.957,203
10/26/2024,134,e,1,4.884,110
10/26/2024,256,b,1,6.725,54
10/26/2024,30,b,0,8.386,218
10/26/2024,30,b,0,0.962,92
10/26/2024,58,e,1,3.863,95
10/26/2024,251,d,0,9.166,43
10/26/2024,167,d,0,6.905,60
10/26/2024,121,e,1,8.709,46
10/26/2024,197,e,0,6.703,125
10/26/2024,105,b,0,4.754,34
10/26/2024,34,e,1,3.408,120
10/26/2024,184,b,1,1.726,1
10/26/2024,41,d,1,4.232,29
10/26/2024,58,b,0,2.0,162
10/26/2024,201,d,1,3.283,183
10/26/2024,106,c,0,1.223,132
10/26/2024,220,c,0,8.249,112
10/26/2024,66,d,1,3.507,193
10/26/2024,39,e,0,5.403,69
10/26/2024,253,e,0,6.568,99
10/26/2024,168,a,0,2.536,218
10/26/2024,218,b,1,0.13,37
10/26/2024,76,c,0,4.84,10
10/26/2024,23,c,0,0.801,44
10/26/2024,77,a,0,7.975,135
10/26/2024,167,e,0,9.641,15
10/26/2024,242,c,0,2.282,20
10/26/2024,65,a,1,0.993,158
10/26/2024,179,d,1,3.562,151
10/26/2024,126,b,1,8.731,189
10/26/2024,165,b,0,6.782,146
10/26/2024,292,e,0,5.0,49
10/26/2024,236,d,1,6.343,26
10/26/2024,180,c,0,6.496,151
10/26/2024,96,a,0,4.379,2
10/26/2024,101,b,1,3.381,174
10/26/2024,224,c,0,4.201,63
10/26/2024,216,a,0,2.44,126
10/26/2024,144,c,0,3.862,48
10/26/2024,56,c,0,9.717,4
10/26/2024,259,e,0,8.393,195
10/26/2024,77,a,1,5.491,211
10/26/2024,80,a,1,1.07,155
10/26/2024,134,a,1,7.342,154
10/26/2024,42,b,0,6.23,183
10/26/2024,174,c,0,0.618,200
10/26/2024,167,a,0,5.698,126
10/26/2024,157,e,1,6.715,29
10/26/2024,166,c,1,7.295,187
10/26/2024,37,e,0,8.797,161
10/26/2024,231,b,0,2.549,196
10/26/2024,192,b,1,4.804,144
10/26/2024,228,a,0,2.495,214
10/26/2024,95,e,0,1.599,143
10/26/2024,187,e,0,9.2,221
10/26/2024,171,d,0,4.775,145
10/26/2024,104,b,0,3.56,41
10/26/2024,193,d,0,0.24,76
10/26/2024,205,c,0,4.792,143
10/26/2024,107,b,0,8.301,144
10/26/2024,184,a,1,2.162,58
10/26/2024,264,d,1,2.654,16
10/26/2024,106,b,1,8.472,211
10/26/2024,246,b,0,5.004,176
10/26/2024,87,b,1,1.645,102
10/26/2024,146,a,0,1.69,79
10/26/2024,218,d,1,3.62,20
10/26/2024,292,a,0,0.678,30
10/26/2024,75,a,0,4.787,214
10/26/2024,52,d,1,6.134,157
10/26/2024,90,b,1,4.436,19
10/26/2024,36,a,0,1.524,128
10/26/2024,234,b,1,5.838,64
10/26/2024,296,d,1,8.878,179
10/26/2024,146,b,0,7.821,116
10/26/2024,165,a,1,0.38,168
10/26/2024,243,a,0,2.323,39
10/26/2024,283,b,1,7.052,46
10/26/2024,206,e,1,5.105,65
10/26/2024,225,d,1,3.849,13
10/26/2024,135,b,1,1.175,30
10/26/2024,196,c,1,9.634,40
10/26/2024,291,c,1,2.335,89
10/26/2024,95,a,0,7.552,1
10/26/2024,267,b,1,9.769,98
10/26/2024,202,b,1,6.666,133
10/26/2024,279,e,1,2.602,147
10/26/2024,223,b,0,6.445,44
10/26/2024,70,d,0,6.665,78
10/26/2024,285,c,1,2.648,32
10/26/2024,258,d,1,6.542,141
10/26/2024,233,c,0,5.432,209
10/26/2024,48,e,1,5.288,115
10/26/2024,69,b,0,5.417,215
10/26/2024,295,e,1,9.001,39
10/26/2024,220,b,0,0.287,142
10/26/2024,164,b,1,5.73,109
10/26/2024,76,e,1,9.354,78
10/26/2024,280,a,1,6.119,24
10/26/2024,40,a,1,1.675,193
10/26/2024,141,b,0,8.284,174
10/26/2024,171,d,1,1.563,143
10/26/2024,86,b,1,9.026,121
10/26/2024,256,c,1,4.35,166
10/26/2024,234,e,0,0.972,50
10/26/2024,227,e,0,5.476,74
10/26/2024,197,a,0,9.965,85
10/26/2024,35,c,0,3.069,165
10/26/2024,204,a,1,5.809,38
10/26/2024,79,b,0,0.612,136
10/26/2024,118,c,1,5.328,145
10/26/2024,126,a,1,3.374,159
10/26/2024,183,a,0,8.266,29
10/26/2024,92,e,1,0.731,197
10/26/2024,193,d,1,5.446,49
10/26/2024,90,c,0,1.902,212
10/26/2024,42,b,1,9.71,55
10/26/2024,179,e,0,0.534,173
10/26/2024,36,e,1,8.678,206
10/26/2024,150,e,0,0.256,164
10/26/2024,141,c,0,7.707,165
10/26/2024,182,c,0,0.959,63
10/26/2024,159,c,0,6.352,111
10/26/2024,112,e,0,7.744,117
10/26/2024,51,d,0,4.81,125
10/26/2024,130,c,1,6.95,164
10/26/2024,267,a,1,2.381,64
10/26/2024,74,d,0,8.836,25
10/26/2024,266,d,0,5.554,120
10/26/2024,47,d,0,5.795,11
10/26/2024,285,d,0,4.714,18
10/26/2024,247,b,0,8.144,52
10/26/2024,281,d,0,3.836,38
10/26/2024,106,b,0,2.358,213
10/26/2024,179,e,1,1.992,13
10/26/2024,266,d,0,2.305,95
10/26/2024,125,d,0,9.219,28
10/26/2024,118,c,0,5.589,135
10/26/2024,70,c,0,9.469,79
10/26/2024,137,e,1,7.53,149
10/26/2024,169,e,0,9.797,169
10/26/2024,135,a,1,3.977,24
10/26/2024,226,c,0,9.321,121
10/26/2024,30,e,1,0.106,212
10/26/2024,212,d,0,7.001,26
10/26/2024,297,b,1,5.899,94
10/26/2024,279,b,1,7.644,2
10/26/2024,96,d,0,7.806,79
10/26/2024,35,e,0,7.097,156
10/26/2024,79,d,0,5.253,27
10/26/2024,286,c,1,4.914,25
10/26/2024,270,d,0,2.209,47
10/26/2024,170,b,1,4.755,172
10/26/2024,34,e,1,3.392,217
10/26/2024,179,e,1,4.862,144
10/26/2024,275,b,1,6.366,213
10/26/2024,177,a,0,0.747,30
10/26/2024,188,a,0,5.489,198
10/26/2024,154,c,1,8.208,50
10/26/2024,68,a,1,2.807,132
10/26/2024,113,a,1,2.614,55
10/26/2024,110,c,0,1.002,28
10/26/2024,187,e,0,8.499,84
10/26/2024,184,b,0,0.416,139
10/26/2024,238,e,0,3.329,206
10/26/2024,185,e,0,7.649,17
10/26/2024,272,c,1,6.757,152
10/26/2024,29,e,1,3.105,166
10/26/2024,270,e,1,3.394,135
10/26/2024,48,a,1,4.949,113
10/26/2024,48,b,0,0.967,155
10/26/2024,111,c,1,4.072,83
10/26/2024,294,a,1,5.263,72
10/26/2024,239,a,0,2.304,107
10/26/2024,276,d,0,8.057,98
10/26/2024,109,e,0,1.757,67
10/26/2024,128,e,1,6.273,192
10/26/2024,128,d,0,3.228,190
10/26/2024,208,b,1,9.441,33
10/26/2024,296,d,0,6.897,59
10/26/2024,284,c,0,7.384,193
10/26/2024,112,b,0,5.13,207
10/26/2024,85,c,0,5.446,97
10/26/2024,74,c,0,0.624,102
10/26/2024,220,c,1,1.027,149
10/26/2024,254,d,0,1.887,86
10/26/2024,187,e,0,4.996,73
10/26/2024,100,e,0,7.279,83
10/26/2024,177,a,0,5.691,51
10/26/2024,73,b,1,6.903,130
10/26/2024,209,b,0,2.629,21
10/26/2024,284,d,0,4.216,159
10/26/2024,208,c,1,6.547,180
10/26/2024,184,c,1,6.781,207
10/26/2024,122,c,0,8.963,144
10/26/2024,205,b,0,8.08,72
10/26/2024,171,b,0,4.772,49
10/26/2024,58,a,0,7.762,193
10/26/2024,164,b,1,3.407,193
10/26/2024,103,d,0,0.322,138
10/26/2024,41,d,0,0.299,82
10/26/2024,296,d,1,9.857,32
10/26/2024,277,d,1,0.457,216
10/26/2024,170,b,1,1.754,194
10/26/2024,152,d,1,4.738,50
10/26/2024,126,b,1,1.027,147
10/26/2024,215,b,0,9.967,142
10/26/2024,252,c,0,2.835,97
10/26/2024,53,d,0,8.408,16
10/27/2024,230,e,1,6.97,58
10/27/2024,265,b,0,1.565,119
10/27/2024,118,a,0,5.993,26
10/27/2024,41,c,1,5.491,40
